"country" "country_code" "continent" "population" "year_week" "weekly_count_cases" "rate_14_day_cases" "cumulative_count_cases" "weekly_count_deaths" "rate_14_day_deaths" "cumulative_count_deaths" "NKE - Open" "NKE - High" "NKE - Low" "NKE - Close" "NKE - Adj.Close" "NKE - Volume" "AAPL - Open" "AAPL - High" "AAPL - Low" "AAPL - Close" "AAPL - Adj.Close" "AAPL - Volume" "HNNMY - Open" "HNNMY - High" "HNNMY - Low" "HNNMY - Close" "HNNMY - Adj.Close" "HNNMY - Volume" "KO - Open" "KO - High" "KO - Low" "KO - Close" "KO - Adj.Close" "KO - Volume" "SBUX - Open" "SBUX - High" "SBUX - Low" "SBUX - Close" "SBUX - Adj.Close" "SBUX - Volume" "PEP - Open" "PEP - High" "PEP - Low" "PEP - Close" "PEP - Adj.Close" "PEP - Volume"
"United States" "USA" "America" 331002647 "2020-28" 416307 228.380651 3304942 5258 28.40158556 135205 98.3780014 99.1040024 97.0020004 98.1679978 97.5559952 5446360 94.4259994 95.2544998 93.7985002 94.7300004 94.2558028 112814400 139.8299988 140.8900024 137.9800018 138.9399994 138.9399994 4374336 44.8419996 45.2499998 44.3140008 44.9140002 43.8418176 14751140 74.172 74.798001 73.2320008 74.3380004 73.276834 7847800 132.9559998 134.417999 132.129999 133.652005 130.7153964 4476460
"United States" "USA" "America" 331002647 "2020-29" 468318 267.2561709 3773260 5329 31.98463848 140534 97.4880006 98.1380018 96.4320008 97.0600006 96.4549056 5208060 96.9289992 98.201999 95.473999 96.622 96.13833 143720160 137.9899994 139.0699982 136 137.4799988 137.4799988 4863263 45.8939994 46.4819994 45.5799996 46.0980006 44.9975548 16945860 74.0699998 74.6619994 73.0319992 73.9080018 72.8529694 8256580 135.0839996 136.126001 133.7140014 134.5320038 131.5760588 5661100
"United States" "USA" "America" 331002647 "2020-30" 460760 280.6859729 4234020 6401 35.43778307 146935 97.4139998 98.7759994 96.9080002 97.930002 97.3194824 5189060 96.0535004 97.1544996 94.1125 95.6179992 95.1393538 133081760 135.7 136.8399994 134.3900054 135.649997 135.649997 3963169 47.8080008 48.1420006 47.1819992 47.7140002 46.5749756 20856500 75.5239992 76.4840012 74.806 75.7559998 74.6745928 8430820 135.55 136.6320008 134.1059966 135.3379978 132.3643462 4177880
"United States" "USA" "America" 331002647 "2020-31" 433935 270.2984427 4667955 7925 43.28062065 154860 96.7399992 97.6600022 96.2900024 96.9759996 96.3714262 4899440 95.7800002 97.4795014 95.0065004 97.110501 96.6243866 169527120 135.8399994 137.75 133.65 135.7100006 135.7100006 4461895.2 47.9539992 48.4579994 47.6059998 47.9220002 46.7780098 15420880 76.523999 77.022 75.5760012 76.3379988 75.2482788 9924080 137.078 138.2539978 136.1319976 137.6660004 134.6412018 3539180
"United States" "USA" "America" 331002647 "2020-32" 376909 244.9660168 5044864 8078 48.34704539 162938 98.9160004 100.3160004 98.2740006 99.7820008 99.1599396 5969120 110.064 112.1815002 109.0535004 110.736 110.2215484 200737840 138.3399994 139.8300018 136.5100006 138.3299988 138.3299988 4610027.2 46.8920006 47.4200006 46.6139998 47.0979996 45.9736802 11766200 75.5760008 75.9859984 75.1360014 75.5720002 74.6556366 8217580 136.798001 137.2579956 135.6860014 136.6040008 133.60253 2936340
"United States" "USA" "America" 331002647 "2020-33" 358405 222.1474682 5403269 7114 45.89691393 170052 105.2920012 106.764 104.2599992 105.740001 105.080794 6012180 112.8654998 114.115001 111.275499 113.0060012 112.6430498 188379600 146.7399994 149.3600006 144.6899994 147.2800018 147.2800018 5479017.8 48.2839994 48.6079998 47.914 48.1820006 47.0318054 11588460 78.2279984 79.1820004 77.8679978 78.604001 77.903424 6075260 136.7680022 137.9579988 135.9100006 136.9119996 133.9037628 3126600
"United States" "USA" "America" 331002647 "2020-34" 299342 198.7135166 5702611 6754 41.89694592 176806 107.2419998 108.3399994 106.608 107.7560012 107.0842222 5483220 116.2819992 118.5020004 115.7125002 117.7045 117.3264574 167139040 141.2900024 142.299997 139.3900024 140.5100006 140.5100006 3504781.2 47.85 48.1459998 47.4880004 47.7259986 46.586689 12469040 78.1800002 78.5259996 77.4100004 77.9719986 77.2770554 5633460 137.3660004 138.0199982 136.2140014 137.1320008 134.118936 3148380
"United States" "USA" "America" 331002647 "2020-35" 294552 179.4227343 5997163 6263 39.3259695 183069 111.3839996 112.3659988 110.6699998 111.6 110.9537032 5030760 126.5459992 126.9770004 124.0964982 125.4044998 125.0017276 212727600 142.3099976 143.9199982 140.8900024 142.5100006 142.5100006 3660615 48.0379996 48.5759994 47.8060006 48.4200006 47.2641226 10912320 81.3459992 82.7779998 80.9699996 82.4440018 81.7091996 9972860 137.706003 138.9220004 136.8680024 138.3499998 135.3101684 3861920
"United States" "USA" "America" 331002647 "2020-36" 279258 173.3551092 6276421 5872 36.66133824 188941 113.7919998 115.096001 111.936 113.7559996 113.2972486 5526240 128.9819994 131.2639984 122.9839996 127.2919952 126.883162 233699720 138.4700012 140.5100006 136.5299958 137.2100006 137.2100006 5098865.6 50.1620004 50.8779998 49.5839996 50.2719996 49.071911 20148540 86.305998 87.3919998 85.1100006 86.3240004 85.5546142 9467060 140.3040038 141.9339996 138.3839996 140.1339966 137.4461762 4729480
"United States" "USA" "America" 331002647 "2020-37" 243558 157.9491901 6519979 5138 33.26257388 194079 114.2425005 116.8824995 113.44750025 115.102501 114.63831925 6224000 116.535 118.465 112.6100005 113.9074995 113.54165475 192860450 141.7100006 143.8400024 140.6599976 142.6299988 142.6299988 4119993.2 50.3199995 50.92 49.73999975 50.26500025 49.06507975 16685200 85.48749925 86.8325005 84.47749925 85.35499975 84.5942535 8166775 136.40750125 137.755005 134.47999975 135.80749925 133.778633 4661550
"United States" "USA" "America" 331002647 "2020-38" 284835 159.6340708 6804814 5430 31.92723713 199509 117.8559982 119.3120024 117.1600006 117.6319994 117.1576186 7640240 113.6800018 114.7679992 110.65 112.0419982 111.6821442 188917400 156.2200012 158.5700012 154.0199982 155.9700012 155.9700012 9094390.8 50.7780006 51.1700006 50.46 50.7099998 49.9001422 15241540 86.9580002 87.8599992 86.1039992 86.883998 86.1096236 7708820 135.278 136.1360014 133.5380006 134.3879974 132.3803376 4774540
"United States" "USA" "America" 331002647 "2020-39" 310232 179.7771122 7115046 5247 32.25653963 204756 121.272 122.7860002 119.0839996 121.266002 120.7769624 16396980 108.4880004 111.5700012 106.3399994 109.9020006 109.5490174 169442520 150.5100036 151.7100036 147.2800018 148.3100006 148.3100006 4792562 49.0000002 49.567999 48.278 48.8760002 48.095433 15412420 83.2899994 84.4139998 82.3779998 83.6339996 82.888591 5786300 131.2799986 132.6320008 130.0179994 131.9040008 129.9334472 4631240
"United States" "USA" "America" 331002647 "2020-40" 302799 185.2042591 7417845 5038 31.07225907 209794 125.5359998 127.020001 124.3819992 125.8979994 125.3902802 7429880 114.7760008 116.1960008 113.604001 114.9339982 114.5648544 128112440 156.1799988 159.5299988 154.5200012 157.4700012 157.4700012 6470005.8 49.2339994 49.6260002 48.8159994 49.2219994 48.4359054 14117120 86.1179994 86.8459992 85.2759978 86.0199998 85.2533266 6603620 138.2820006 139.6140014 136.6779998 138.5180024 136.4486418 6098560
"United States" "USA" "America" 331002647 "2020-41" 344699 195.6171668 7762544 4977 30.25655562 214771 128.9399978 130.2940002 128.1619982 129.2620014 128.7407136 5305560 115.1520006 116.344002 113.8879988 115.3360016 114.9655642 109715020 163.5699982 164.6899994 161.5600006 162.7600036 162.7600036 3664624.8 49.6759992 50.1619996 49.4080002 49.8300002 49.0341974 10878680 88.4000002 89.376001 87.8860016 88.6940002 87.9034928 6258340 137.6059998 138.4220032 136.5099948 137.3859986 135.3335478 4013900
"United States" "USA" "America" 331002647 "2020-42" 392051 222.5813016 8154595 4903 29.8487039 219674 128.9520004 130.020001 127.578 128.6640016 128.1451264 4643100 121.265999 123.2699996 119.1020008 121.2839996 120.8944596 176314520 158.2600006 158.9399994 155.6099976 156.7899994 156.7899994 3455197.6 50.254001 50.6980004 49.9100008 50.2900002 49.4868486 11973240 89.7520004 90.2099988 88.873999 89.52 88.7221298 5225580 141.9600006 143.2780028 141.0140016 142.2699982 140.1445862 4496840
"United States" "USA" "America" 331002647 "2020-43" 481570 263.9317262 8636165 5556 31.59793462 225230 129.0400024 130.3839998 128.1459992 129.0720014 128.5514832 4158500 117.333998 118.5400008 115.3219986 116.2300018 115.856697 103913920 156.6399994 159.0600006 155.1199982 157.4299988 157.4299988 2994046.6 50.409999 50.782 49.9740004 50.2120002 49.4100954 13419800 88.7159988 89.7580002 88.1460006 88.9080002 88.115584 5310960 140.4079986 140.9919984 139.1619996 139.632001 137.5459962 2840320
"United States" "USA" "America" 331002647 "2020-44" 571197 318.053952 9207362 5766 34.20516453 230996 125.8119998 126.6720016 123.1140016 124.2759996 123.7748244 5953020 113.5960008 115.636 111.6879988 113.4059998 113.041765 136893420 147.3200012 148.8599976 144.0399994 146.2900024 146.2900024 4651669.2 48.9380004 49.31 48.2399994 48.7480002 47.9694754 15929720 88.6160004 89.5859984 87.3339998 88.4280014 87.6398666 9672680 136.2299988 137.2300018 134.5240022 135.7259978 133.698346 4035660
"United States" "USA" "America" 331002647 "2020-45" 764289 403.4668641 9971651 6576 37.28671088 237572 126.1620026 127.7699998 125.272003 126.5839964 126.0735136 4037420 113.8360002 115.3159988 112.2800002 114.3759994 114.0494704 121914360 147.649997 150.6100006 145.7600006 149.9800018 149.9800018 3756788 49.3620002 49.864 48.9820008 49.205999 48.4201606 13023860 88.8120012 90.0959994 88.0099992 89.0840012 88.2900146 7824100 137.828 139.3140014 136.504001 137.2959992 135.2448976 3506280
"United States" "USA" "America" 331002647 "2020-46" 1065410 552.7747336 11037061 8642 45.97546315 246214 129.666002 130.5420012 126.9320006 127.8479996 127.3324158 6066320 118.460002 119.8819976 116.612001 118.05 117.8738588 117915580 167.25 174.2899964 164.8700012 170.6 170.6 7449596.4 53.0599998 53.709999 52.6700006 53.3180002 52.4664908 21604180 94.842 95.8199998 93.8319992 94.7859986 94.294554 9514300 141.974002 143.992001 140.4 142.523999 140.3947874 4187220
"United States" "USA" "America" 331002647 "2020-47" 1209848 687.3836269 12246909 10568 58.03578967 256782 131.6460022 132.5080018 129.97 131.7680026 131.2366088 5530560 118.6619994 119.8619982 117.842 118.7399992 118.562831 77898680 171.3299988 174.7900024 169.9600006 173.5400024 173.5400024 4075981 53.5180002 53.7739998 52.682 53.1879996 52.3385672 15453980 97.4579986 98.2759996 96.9099994 97.812001 97.397351 6599020 144.2580016 145.4540008 143.4880004 144.224002 142.069394 3678160
"United States" "USA" "America" 331002647 "2020-48" 1136412 708.8342106 13383321 10091 62.41339816 266873 134.90750125 135.702503 133.5649985 134.65499875 134.111969 5328600 115.80250175 116.92749975 114.43249875 115.40999775 115.237795 91256000 182.9700012 185.5699982 181.4700012 183.5600006 183.5600006 3921336.6 53.06750025 53.307499 52.65500075 52.8825005 52.0379465 11428400 98.027502 98.5250015 97.51000025 98.01000025 97.594511 4329975 143.892498 144.552498 143.1450005 143.95250325 141.80194875 2947475
"United States" "USA" "America" 331002647 "2020-49" 1373677 758.328981 14756998 15437 77.12325032 282310 135.5380036 136.6919982 134.5499998 135.974002 135.4806276 5378920 121.223999 122.890001 120.287999 122.0080016 121.8259568 108761840 183.8600006 185.8799988 182.6100006 185.1100006 185.1100006 3485066.8 52.1620004 52.692 51.8340004 52.4759994 52.0428262 22505460 99.2159988 100.1060012 98.6919998 99.6280002 99.2056504 5352400 144.452002 145.828003 143.6280028 145.0440002 143.2845918 4337900
"United States" "USA" "America" 331002647 "2020-50" 1499756 868.0997044 16256754 16867 97.5943857 299177 138.296002 139.4300016 137.2380004 138.3299988 138.0493348 4913820 122.828 124.426001 121.4080002 123.1119996 122.9283048 90455740 186.9299988 187.7 184.55 185.9899994 185.9899994 3897613.6 53.2539994 53.5819992 52.8500002 53.1800002 52.7410156 12588100 102.4480026 103.373999 101.1760008 102.2820008 101.8484008 6851560 145.2479982 146.0420014 144.2039978 145.244 144.0934298 3728720
"United States" "USA" "America" 331002647 "2020-51" 1588085 932.8750172 17844839 18493 106.8269403 317670 139.2859984 140.1620022 137.3660004 138.3579986 138.0772766 9702560 126.4419998 127.6600006 125.2779984 126.565999 126.3771498 124373340 178.9299958 181.1900024 176.3100006 177.95 177.95 4347238.2 53.4840004 53.8819998 53.0979996 53.4360006 52.994902 20464700 103.8100006 104.504001 103.0619996 103.451999 103.0134402 6302580 145.0739992 146.1020018 144.5039978 145.3059998 144.1549376 4868880
"United States" "USA" "America" 331002647 "2020-52" 1306812 874.5842446 19151651 15656 103.1683593 333326 142.8825035 144.3025015 141.5999985 142.4575005 142.1684645 6915225 130.02750225 132.1525005 128.744999 130.76000225 130.564896 108327550 170.233337333333 171.716669666667 168.683334333333 171.033335333333 171.033335333333 2443338 52.8650005 53.2799995 52.5824995 53.0225 52.584814 8730475 101.982502 102.84250075 101.38999925 102.3550015 101.921093 4311275 144.73000325 145.34250275 143.79000075 144.7225 143.57606125 2532250
"United States" "USA" "America" 331002647 "2020-53" 1488563 844.5174156 20640214 18264 102.4765219 351590 142.307499 142.5949975 140.62499625 141.76250075 141.4748725 3328975 135.425003 136.71499975 133.2424965 134.4925 134.291828 110275550 172.7249985 175.1749955 171.4000015 173.2750015 173.2750015 2322505 54.19999975 54.6225005 54.01249975 54.3925 53.94350625 8494700 104.94999875 105.9799995 104.54500025 105.72999925 105.281784 4264125 147.10249725 148.2050055 146.50749575 147.48500075 146.31668075 2495475
"United States" "USA" "America" 331002647 "2021-01" 1782792 988.3168699 22423006 22852 124.2165293 374442 142.2900024 144.1320036 140.8700012 142.9960022 142.7058716 5124380 130.1839996 132.1320038 127.9319978 129.9979996 129.8040312 122158240 173.3125 175.95000075 171.8375015 174.2874985 174.2874985 3007167.25 51.7380004 52.1319998 50.7219994 51.2999998 50.8765334 33511820 104.3839998 105.5240004 102.8440002 103.9499996 103.5093306 5941460 143.6059998 144.8219972 141.847998 143.7099976 142.5715818 5048280
"United States" "USA" "America" 331002647 "2021-02" 1515282 996.3890108 23938288 23169 139.0351419 397611 144.3100008 145.2720032 142.4839998 143.4320006 143.1409882 4355880 129.2059998 130.5059996 127.9220002 128.9440002 128.7516068 96605820 177.200003 179.7899994 175.7799988 177.7199982 177.7199982 2843000.6 49.992 50.1900002 49.482 49.6800006 49.2699068 23076760 103.322 104.044 102.1979982 102.8919998 102.4558118 4689260 141.9419984 142.9180022 140.748001 141.8519958 140.7282958 4489620
"United States" "USA" "America" 331002647 "2021-03" 1358783 868.2906394 25297071 23518 141.0472104 421129 141.2175025 142.53000275 139.7150005 140.7575035 140.4719125 4839100 131.63000125 135.180004 131.02500125 133.95000075 133.7501335 107516425 183.3099976 185.4699982 181.8200012 183.7799988 183.7799988 2586991.6 48.71750075 48.9725 48.375001 48.65750025 48.255846 21834450 103.7075025 104.85249875 102.762497 104.1225015 103.681099 5832100 140.80249775 141.17249675 139.58250025 140.39749925 139.2853205 4969225
"United States" "USA" "America" 331002647 "2021-04" 1024054 719.8845754 26321125 22226 138.1982906 443355 135.0559998 136.2579988 132.674002 134.396002 134.1233184 6507440 141.0900024 142.4840024 137.0459992 139.4380006 139.22995 143329560 182.9199982 186.4799988 177.1200042 181.3699982 181.3699982 6134574.4 48.787999 49.2360002 48.360001 48.7800006 48.3773354 17385480 100.9920012 101.851999 99.231999 100.1940004 99.769252 9482560 139.3639988 140.8 137.729999 139.1559996 138.0536528 5404680
"United States" "USA" "America" 331002647 "2021-05" 687440 517.0635388 27008565 20127 127.9536595 463482 138.6039978 140.5180024 137.6539978 139.9340028 139.6500886 5372400 135.778 136.4559998 133.9199984 135.444 135.282718 87826640 179.8800018 182.2700042 178.3899994 180.3600006 180.3600006 3145570 48.8959998 49.1959992 48.6800002 48.9739998 48.5697332 14195460 100.7479996 103.3060014 100.479999 102.2740006 101.840434 6611260 138.0839996 139.6639986 137.4100006 138.804001 137.7044494 3935020
"United States" "USA" "America" 331002647 "2021-06" 685603 414.8132991 27694168 22843 129.817693 486325 143.4619996 144.100003 141.8419984 142.6639984 142.3745392 4264900 135.875998 136.750003 134.5260008 135.7619996 135.7619996 69060340 180.7199982 181.9 178.5399994 179.9100006 179.9100006 2082238.4 50.1199996 50.4419996 49.768 50.041999 49.628917 18089560 106.2119996 106.4860016 105.0479994 105.902002 105.4530548 3873580 139.3100006 139.578 136.7079986 137.3079986 136.2202944 5489080
"United States" "USA" "America" 331002647 "2021-07" 495991 356.9741846 28190159 11364 103.3435844 497689 143.26999675 144.704998 140.98750325 143.202503 142.91195675 5820825 131.54500175 132.23500075 129.61750025 130.9025 130.9025 90755075 184.6700012 188.2199982 184.1200012 186.600003 186.600003 3039221.4 50.3925 50.72250075 50.01249975 50.3200005 49.904625 14150900 104.62999925 105.6674975 103.870001 104.732502 104.62000275 4722375 134.4249995 135.17499925 133.364998 134.1800005 133.11707325 4470800
"United States" "USA" "America" 331002647 "2021-08" 415502 275.3733265 28605661 15402 80.86340168 513091 137.225998 138.256003 133.9359988 135.7539978 135.533252 7606860 124.795999 126.659999 121.5919996 123.8919998 123.8919998 137149760 193.2799988 198.45 192.1800018 196.2100006 196.2100006 3558917.6 50.3819998 50.85 49.8339996 50.2080002 49.793548 16576020 103.128 105.2179992 101.8139998 103.8119996 103.8119996 8829940 131.6920012 132.4379972 130.326001 131.2100004 130.1706024 6206500
