brand,Date,sentiment_neg,sentiment_neu,sentiment_pos,sentiment_neg_perc,sentiment_pos_perc,polarity
Coca-Cola,2019-08-19,0.023714366187909876,0.8941552602607292,0.08213120620227037,22.4,77.6,55.199999999999996
Coca-Cola,2019-08-26,0.0219158640025622,0.9105249938031156,0.06756214668427338,24.49,75.51,51.02000000000001
Coca-Cola,2019-09-02,0.020509262655469245,0.9115487770369557,0.06793541812715932,23.19,76.81,53.620000000000005
Coca-Cola,2019-09-09,0.0230805390307837,0.871329807628448,0.10558063547666531,17.94,82.06,64.12
Coca-Cola,2019-09-16,0.023556168373404924,0.8678107075612049,0.1086383664774252,17.82,82.18,64.36000000000001
Coca-Cola,2019-09-23,0.022208755324000552,0.8599978177039211,0.11781030444555937,15.86,84.14,68.28
Coca-Cola,2019-09-30,0.023783794422312005,0.8671371266008135,0.10907849716872917,17.9,82.1,64.19999999999999
Coca-Cola,2019-10-07,0.027784429670216042,0.8518483716462588,0.12036092244563971,18.75,81.25,62.5
Coca-Cola,2019-10-14,0.029971464211515402,0.8487275152490922,0.12131118007766119,19.81,80.19,60.379999999999995
Coca-Cola,2019-10-21,0.03796580878988868,0.8491050471676085,0.11294033482623389,25.16,74.84,49.68000000000001
Coca-Cola,2019-10-28,0.04091362394864816,0.8482465073687396,0.110854839105564,26.96,73.04,46.080000000000005
Coca-Cola,2019-11-04,0.039514774305450646,0.8529984728429201,0.10748657392870149,26.88,73.12,46.24000000000001
Coca-Cola,2019-11-11,0.034662146035400444,0.8701807178283529,0.09515674990834318,26.7,73.3,46.599999999999994
Coca-Cola,2019-11-18,0.029844397626677916,0.863372394100778,0.1067801692727006,21.84,78.16,56.31999999999999
Coca-Cola,2019-11-25,0.02382358233155568,0.8693525562262068,0.10682649789559731,18.23,81.77,63.53999999999999
Coca-Cola,2019-12-02,0.02941757684911726,0.8558216559293678,0.11477183323327715,20.4,79.6,59.199999999999996
Coca-Cola,2019-12-09,0.03435399679392429,0.8597469315883594,0.10590380329488538,24.49,75.51,51.02000000000001
Coca-Cola,2019-12-16,0.0299376891180044,0.8507217764067189,0.11933167860817462,20.06,79.94,59.879999999999995
Coca-Cola,2019-12-23,0.02594232866977248,0.8421807462388818,0.13185843345928125,16.44,83.56,67.12
Coca-Cola,2019-12-30,0.020638979789111483,0.8744946213673167,0.10486788428623373,16.44,83.56,67.12
Coca-Cola,2020-00,0.019443781117462658,0.8736908939606708,0.10685728698279409,15.39,84.61,69.22
