brand,Date,tweets_count
Apple,2020-10-20,4565
Apple,2020-10-21,4121
Apple,2020-10-22,4083
Apple,2020-10-23,5112
Apple,2020-10-24,3692
Apple,2020-10-25,3243
Apple,2020-10-26,3782
Apple,2020-10-27,3997
Apple,2020-10-28,3924
Apple,2020-10-29,3869
Apple,2020-10-30,4709
Coca-Cola,2019-07-01,189
Coca-Cola,2019-07-02,209
Coca-Cola,2019-07-03,194
Coca-Cola,2019-07-04,255
Coca-Cola,2019-07-05,1035
Coca-Cola,2019-07-06,433
Coca-Cola,2019-07-07,230
Coca-Cola,2019-07-08,223
Coca-Cola,2019-07-09,188
Coca-Cola,2019-07-10,217
Coca-Cola,2019-07-11,182
Coca-Cola,2019-07-12,191
Coca-Cola,2019-07-13,204
Coca-Cola,2019-07-14,191
Coca-Cola,2019-07-15,139
Coca-Cola,2019-07-16,187
Coca-Cola,2019-07-17,210
Coca-Cola,2019-07-18,203
Coca-Cola,2019-07-19,162
Coca-Cola,2019-07-20,188
Coca-Cola,2019-07-21,166
Coca-Cola,2019-07-22,360
Coca-Cola,2019-07-23,264
Coca-Cola,2019-07-24,234
Coca-Cola,2019-07-25,219
Coca-Cola,2019-07-26,189
Coca-Cola,2019-07-27,172
Coca-Cola,2019-07-28,167
Coca-Cola,2019-07-29,171
Coca-Cola,2019-07-30,159
Coca-Cola,2019-07-31,179
Coca-Cola,2019-08-01,176
Coca-Cola,2019-08-02,159
Coca-Cola,2019-08-03,151
Coca-Cola,2019-08-04,121
Coca-Cola,2019-08-05,211
Coca-Cola,2019-08-06,233
Coca-Cola,2019-08-07,335
Coca-Cola,2019-08-08,237
Coca-Cola,2019-08-09,213
Coca-Cola,2019-08-10,146
Coca-Cola,2019-08-11,200
Coca-Cola,2019-08-12,182
Coca-Cola,2019-08-13,194
Coca-Cola,2019-08-14,191
Coca-Cola,2019-08-15,196
Coca-Cola,2019-08-16,189
Coca-Cola,2019-08-17,181
Coca-Cola,2019-08-18,166
Coca-Cola,2019-08-19,204
Coca-Cola,2019-08-20,185
Coca-Cola,2019-08-21,238
Coca-Cola,2019-08-22,224
Coca-Cola,2019-08-23,196
Coca-Cola,2019-08-24,187
Coca-Cola,2019-08-25,155
Coca-Cola,2019-08-26,219
Coca-Cola,2019-08-27,242
Coca-Cola,2019-08-28,279
Coca-Cola,2019-08-29,195
Coca-Cola,2019-08-30,275
Coca-Cola,2019-08-31,238
Coca-Cola,2019-09-01,144
Coca-Cola,2019-09-02,137
Coca-Cola,2019-09-03,224
Coca-Cola,2019-09-04,156
Coca-Cola,2019-09-05,197
Coca-Cola,2019-09-06,301
Coca-Cola,2019-09-07,326
Coca-Cola,2019-09-08,224
Coca-Cola,2019-09-09,182
Coca-Cola,2019-09-10,138
Coca-Cola,2019-09-11,159
Coca-Cola,2019-09-12,168
Coca-Cola,2019-09-13,170
Coca-Cola,2019-09-14,139
Coca-Cola,2019-09-15,117
Coca-Cola,2019-09-16,156
Coca-Cola,2019-09-17,151
Coca-Cola,2019-09-18,176
Coca-Cola,2019-09-19,238
Coca-Cola,2019-09-20,179
Coca-Cola,2019-09-21,160
Coca-Cola,2019-09-22,174
Coca-Cola,2019-09-23,197
Coca-Cola,2019-09-24,184
Coca-Cola,2019-09-25,171
Coca-Cola,2019-09-26,149
Coca-Cola,2019-09-27,145
Coca-Cola,2019-09-28,145
Coca-Cola,2019-09-29,123
Coca-Cola,2019-09-30,150
Coca-Cola,2019-10-01,164
Coca-Cola,2019-10-02,146
Coca-Cola,2019-10-03,185
Coca-Cola,2019-10-04,197
Coca-Cola,2019-10-05,152
Coca-Cola,2019-10-06,165
Coca-Cola,2019-10-07,165
Coca-Cola,2019-10-08,184
Coca-Cola,2019-10-09,180
Coca-Cola,2019-10-10,135
Coca-Cola,2019-10-11,163
Coca-Cola,2019-10-12,144
Coca-Cola,2019-10-13,162
Coca-Cola,2019-10-14,189
Coca-Cola,2019-10-15,180
Coca-Cola,2019-10-16,224
Coca-Cola,2019-10-17,193
Coca-Cola,2019-10-18,201
Coca-Cola,2019-10-19,167
Coca-Cola,2019-10-20,164
Coca-Cola,2019-10-21,181
Coca-Cola,2019-10-22,174
Coca-Cola,2019-10-23,211
Coca-Cola,2019-10-24,208
Coca-Cola,2019-10-25,180
Coca-Cola,2019-10-26,118
Coca-Cola,2019-10-27,140
Coca-Cola,2019-10-28,742
Coca-Cola,2019-10-29,227
Coca-Cola,2019-10-30,161
Coca-Cola,2019-10-31,200
Coca-Cola,2019-11-01,180
Coca-Cola,2019-11-02,146
Coca-Cola,2019-11-03,136
Coca-Cola,2019-11-04,181
Coca-Cola,2019-11-05,173
Coca-Cola,2019-11-06,203
Coca-Cola,2019-11-07,151
Coca-Cola,2019-11-08,162
Coca-Cola,2019-11-09,142
Coca-Cola,2019-11-10,142
Coca-Cola,2019-11-11,152
Coca-Cola,2019-11-12,196
Coca-Cola,2019-11-13,190
Coca-Cola,2019-11-14,164
Coca-Cola,2019-11-15,158
Coca-Cola,2019-11-16,150
Coca-Cola,2019-11-17,139
Coca-Cola,2019-11-18,172
Coca-Cola,2019-11-19,160
Coca-Cola,2019-11-20,143
Coca-Cola,2019-11-21,207
Coca-Cola,2019-11-22,166
Coca-Cola,2019-11-23,137
Coca-Cola,2019-11-24,315
Coca-Cola,2019-11-25,212
Coca-Cola,2019-11-26,173
Coca-Cola,2019-11-27,157
Coca-Cola,2019-11-28,157
Coca-Cola,2019-11-29,158
Coca-Cola,2019-11-30,168
Coca-Cola,2019-12-01,145
Coca-Cola,2019-12-02,156
Coca-Cola,2019-12-03,157
Coca-Cola,2019-12-04,169
Coca-Cola,2019-12-05,193
Coca-Cola,2019-12-06,224
Coca-Cola,2019-12-07,169
Coca-Cola,2019-12-08,179
Coca-Cola,2019-12-09,211
Coca-Cola,2019-12-10,181
Coca-Cola,2019-12-11,163
Coca-Cola,2019-12-12,218
Coca-Cola,2019-12-13,224
Coca-Cola,2019-12-14,189
Coca-Cola,2019-12-15,200
Coca-Cola,2019-12-16,190
Coca-Cola,2019-12-17,199
Coca-Cola,2019-12-18,198
Coca-Cola,2019-12-19,237
Coca-Cola,2019-12-20,203
Coca-Cola,2019-12-21,166
Coca-Cola,2019-12-22,188
Coca-Cola,2019-12-23,224
Coca-Cola,2019-12-24,229
Coca-Cola,2019-12-25,180
Coca-Cola,2019-12-26,216
Coca-Cola,2019-12-27,200
Coca-Cola,2019-12-28,133
Coca-Cola,2019-12-29,110
Coca-Cola,2019-12-30,139
Coca-Cola,2019-12-31,133
Coca-Cola,2020-01-01,138
Coca-Cola,2020-01-02,117
Coca-Cola,2020-01-03,113
Coca-Cola,2020-01-04,114
Coca-Cola,2020-01-05,109
Coca-Cola,2020-01-06,143
Coca-Cola,2020-01-07,181
Coca-Cola,2020-01-08,246
Coca-Cola,2020-01-09,165
Coca-Cola,2020-01-10,135
Coca-Cola,2020-01-11,110
Coca-Cola,2020-01-12,115
Coca-Cola,2020-01-13,129
Coca-Cola,2020-01-14,165
Coca-Cola,2020-01-15,149
Coca-Cola,2020-01-16,193
Coca-Cola,2020-01-17,191
Coca-Cola,2020-01-18,182
Coca-Cola,2020-01-19,155
Coca-Cola,2020-01-20,192
Coca-Cola,2020-01-21,319
Coca-Cola,2020-01-22,315
Coca-Cola,2020-01-23,262
Coca-Cola,2020-01-24,213
Coca-Cola,2020-01-25,170
Coca-Cola,2020-01-26,113
Coca-Cola,2020-01-27,168
Coca-Cola,2020-01-28,160
Coca-Cola,2020-01-29,172
Coca-Cola,2020-01-30,212
Coca-Cola,2020-01-31,180
Coca-Cola,2020-02-01,165
Coca-Cola,2020-02-02,144
Coca-Cola,2020-02-03,217
Coca-Cola,2020-02-04,156
Coca-Cola,2020-02-05,148
Coca-Cola,2020-02-06,168
Coca-Cola,2020-02-07,132
Coca-Cola,2020-02-08,146
Coca-Cola,2020-02-09,97
Coca-Cola,2020-02-10,147
Coca-Cola,2020-02-11,151
Coca-Cola,2020-02-12,135
Coca-Cola,2020-02-13,140
Coca-Cola,2020-02-14,142
Coca-Cola,2020-02-15,127
Coca-Cola,2020-02-16,119
Coca-Cola,2020-02-17,147
Coca-Cola,2020-02-18,202
Coca-Cola,2020-02-19,211
Coca-Cola,2020-02-20,174
Coca-Cola,2020-02-21,184
Coca-Cola,2020-02-22,147
Coca-Cola,2020-02-23,115
Coca-Cola,2020-02-24,153
Coca-Cola,2020-02-25,153
Coca-Cola,2020-02-26,148
Coca-Cola,2020-02-27,182
Coca-Cola,2020-02-28,130
Coca-Cola,2020-02-29,131
Coca-Cola,2020-03-01,116
Coca-Cola,2020-03-02,121
Coca-Cola,2020-03-03,136
Coca-Cola,2020-03-04,155
Coca-Cola,2020-03-05,162
Coca-Cola,2020-03-06,153
Coca-Cola,2020-03-07,137
Coca-Cola,2020-03-08,134
Coca-Cola,2020-03-09,147
Coca-Cola,2020-03-10,147
Coca-Cola,2020-03-11,146
Coca-Cola,2020-03-12,209
Coca-Cola,2020-03-13,157
Coca-Cola,2020-03-14,160
Coca-Cola,2020-03-15,127
Coca-Cola,2020-03-16,100
Coca-Cola,2020-03-17,121
Coca-Cola,2020-03-18,117
Coca-Cola,2020-03-19,115
Coca-Cola,2020-03-20,120
Coca-Cola,2020-03-21,154
Coca-Cola,2020-03-22,120
Coca-Cola,2020-03-23,148
Coca-Cola,2020-03-24,163
Coca-Cola,2020-03-25,119
Coca-Cola,2020-03-26,128
Coca-Cola,2020-03-27,134
Coca-Cola,2020-03-28,106
Coca-Cola,2020-03-29,146
Coca-Cola,2020-03-30,162
Coca-Cola,2020-03-31,156
Coca-Cola,2020-04-01,116
Coca-Cola,2020-04-02,125
Coca-Cola,2020-04-03,133
Coca-Cola,2020-04-04,95
Coca-Cola,2020-04-05,120
Coca-Cola,2020-04-06,116
Coca-Cola,2020-04-07,120
Coca-Cola,2020-04-08,103
Coca-Cola,2020-04-09,138
Coca-Cola,2020-04-10,199
Coca-Cola,2020-04-11,226
Coca-Cola,2020-04-12,151
Coca-Cola,2020-04-13,111
Coca-Cola,2020-04-14,130
Coca-Cola,2020-04-15,125
Coca-Cola,2020-04-16,153
Coca-Cola,2020-04-17,129
Coca-Cola,2020-04-18,114
Coca-Cola,2020-04-19,116
Coca-Cola,2020-04-20,149
Coca-Cola,2020-04-21,197
Coca-Cola,2020-04-22,143
Coca-Cola,2020-04-23,168
Coca-Cola,2020-04-24,169
Coca-Cola,2020-04-25,121
Coca-Cola,2020-04-26,102
Coca-Cola,2020-04-27,177
Coca-Cola,2020-04-28,150
Coca-Cola,2020-04-29,174
Coca-Cola,2020-04-30,169
Coca-Cola,2020-05-01,152
Coca-Cola,2020-05-02,131
Coca-Cola,2020-05-03,142
Coca-Cola,2020-05-04,149
Coca-Cola,2020-05-05,145
Coca-Cola,2020-05-06,149
Coca-Cola,2020-05-07,165
Coca-Cola,2020-05-08,255
Coca-Cola,2020-05-09,136
Coca-Cola,2020-05-10,99
Coca-Cola,2020-05-11,127
Coca-Cola,2020-05-12,133
Coca-Cola,2020-05-13,129
Coca-Cola,2020-05-14,121
Coca-Cola,2020-05-15,121
Coca-Cola,2020-05-16,122
Coca-Cola,2020-05-17,141
Coca-Cola,2020-05-18,140
Coca-Cola,2020-05-19,140
Coca-Cola,2020-05-20,163
Coca-Cola,2020-05-21,168
Coca-Cola,2020-05-22,131
Coca-Cola,2020-05-23,139
Coca-Cola,2020-05-24,157
Coca-Cola,2020-05-25,301
Coca-Cola,2020-05-26,154
Coca-Cola,2020-05-27,172
Coca-Cola,2020-05-28,125
Coca-Cola,2020-05-29,138
Coca-Cola,2020-05-30,113
Coca-Cola,2020-05-31,122
Coca-Cola,2020-06-01,132
Coca-Cola,2020-06-02,116
Coca-Cola,2020-06-03,112
Coca-Cola,2020-06-04,117
Coca-Cola,2020-06-05,135
Coca-Cola,2020-06-06,107
Coca-Cola,2020-06-07,102
Coca-Cola,2020-06-08,116
Coca-Cola,2020-06-09,178
Coca-Cola,2020-06-10,195
Coca-Cola,2020-06-11,237
Coca-Cola,2020-06-12,217
Coca-Cola,2020-06-13,352
Coca-Cola,2020-06-14,262
Coca-Cola,2020-06-15,164
Coca-Cola,2020-06-16,139
Coca-Cola,2020-06-17,251
Coca-Cola,2020-06-18,190
Coca-Cola,2020-06-19,140
Coca-Cola,2020-06-20,161
Coca-Cola,2020-06-21,125
Coca-Cola,2020-06-22,126
Coca-Cola,2020-06-23,144
Coca-Cola,2020-06-24,165
Coca-Cola,2020-06-25,210
Coca-Cola,2020-06-26,181
Coca-Cola,2020-06-27,604
Coca-Cola,2020-06-28,298
Coca-Cola,2020-06-29,280
Coca-Cola,2020-06-30,223
Coca-Cola,2020-07-01,230
Coca-Cola,2020-07-02,205
Coca-Cola,2020-07-03,176
Coca-Cola,2020-07-04,139
Coca-Cola,2020-07-05,130
Coca-Cola,2020-07-06,162
Coca-Cola,2020-07-07,228
Coca-Cola,2020-07-08,151
Coca-Cola,2020-07-09,148
Coca-Cola,2020-07-10,154
Coca-Cola,2020-07-11,113
Coca-Cola,2020-07-12,122
Coca-Cola,2020-07-13,122
Coca-Cola,2020-07-14,163
Coca-Cola,2020-07-15,150
Coca-Cola,2020-07-16,143
Coca-Cola,2020-07-17,176
Coca-Cola,2020-07-18,105
Coca-Cola,2020-07-19,168
Coca-Cola,2020-07-20,180
Coca-Cola,2020-07-21,416
Coca-Cola,2020-07-22,303
Coca-Cola,2020-07-23,228
Coca-Cola,2020-07-24,195
Coca-Cola,2020-07-25,139
Coca-Cola,2020-07-26,155
Coca-Cola,2020-07-27,201
Coca-Cola,2020-07-28,216
Coca-Cola,2020-07-29,177
Coca-Cola,2020-07-30,168
Coca-Cola,2020-07-31,147
Coca-Cola,2020-08-01,109
Coca-Cola,2020-08-02,135
Coca-Cola,2020-08-03,191
Coca-Cola,2020-08-04,175
Coca-Cola,2020-08-05,234
Coca-Cola,2020-08-06,241
Coca-Cola,2020-08-07,197
Coca-Cola,2020-08-08,163
Coca-Cola,2020-08-09,179
Coca-Cola,2020-08-10,178
Coca-Cola,2020-08-11,190
Coca-Cola,2020-08-12,176
Coca-Cola,2020-08-13,234
Coca-Cola,2020-08-14,174
Coca-Cola,2020-08-15,165
Coca-Cola,2020-08-16,127
Coca-Cola,2020-08-17,165
Coca-Cola,2020-08-18,198
Coca-Cola,2020-08-19,151
Coca-Cola,2020-08-20,178
Coca-Cola,2020-08-21,183
Coca-Cola,2020-08-22,107
Coca-Cola,2020-08-23,114
Coca-Cola,2020-08-24,157
Coca-Cola,2020-08-25,150
Coca-Cola,2020-08-26,139
Coca-Cola,2020-08-27,151
Coca-Cola,2020-08-28,288
Coca-Cola,2020-08-29,203
Coca-Cola,2020-08-30,127
Coca-Cola,2020-08-31,154
Coca-Cola,2020-09-01,149
Coca-Cola,2020-09-02,156
Coca-Cola,2020-09-03,134
Coca-Cola,2020-09-04,201
Coca-Cola,2020-09-05,158
Coca-Cola,2020-09-06,117
Coca-Cola,2020-09-07,135
Coca-Cola,2020-09-08,124
Coca-Cola,2020-09-09,123
Coca-Cola,2020-09-10,147
Coca-Cola,2020-09-11,156
Coca-Cola,2020-09-12,110
Coca-Cola,2020-09-13,98
Coca-Cola,2020-09-14,103
Coca-Cola,2020-09-15,132
Coca-Cola,2020-09-16,102
Coca-Cola,2020-09-17,120
Coca-Cola,2020-09-18,137
Coca-Cola,2020-09-19,115
Coca-Cola,2020-09-20,120
Coca-Cola,2020-09-21,282
Coca-Cola,2020-09-22,219
Coca-Cola,2020-09-23,140
Coca-Cola,2020-09-24,131
Coca-Cola,2020-09-25,154
Coca-Cola,2020-09-26,112
Coca-Cola,2020-09-27,123
Coca-Cola,2020-09-28,140
Coca-Cola,2020-09-29,181
Coca-Cola,2020-09-30,393
Coca-Cola,2020-10-01,244
Coca-Cola,2020-10-02,138
Coca-Cola,2020-10-03,86
Coca-Cola,2020-10-04,121
Coca-Cola,2020-10-05,119
Coca-Cola,2020-10-06,97
Coca-Cola,2020-10-07,106
Coca-Cola,2020-10-08,123
Coca-Cola,2020-10-09,138
Coca-Cola,2020-10-10,103
Coca-Cola,2020-10-11,107
Coca-Cola,2020-10-12,107
Coca-Cola,2020-10-13,118
Coca-Cola,2020-10-14,129
Coca-Cola,2020-10-15,119
Coca-Cola,2020-10-16,228
Coca-Cola,2020-10-17,151
Coca-Cola,2020-10-18,146
Coca-Cola,2020-10-19,173
Coca-Cola,2020-10-20,182
Coca-Cola,2020-10-21,150
Coca-Cola,2020-10-22,199
Coca-Cola,2020-10-23,198
Coca-Cola,2020-10-24,138
Coca-Cola,2020-10-25,139
Coca-Cola,2020-10-26,278
Coca-Cola,2020-10-27,178
Coca-Cola,2020-10-28,187
Coca-Cola,2020-10-29,171
Coca-Cola,2020-10-30,305
HM,2019-07-01,152
HM,2019-07-02,165
HM,2019-07-03,171
HM,2019-07-04,173
HM,2019-07-05,180
HM,2019-07-06,149
HM,2019-07-07,201
HM,2019-07-08,193
HM,2019-07-09,154
HM,2019-07-10,167
HM,2019-07-11,184
HM,2019-07-12,199
HM,2019-07-13,175
HM,2019-07-14,174
HM,2019-07-15,181
HM,2019-07-16,170
HM,2019-07-17,191
HM,2019-07-18,162
HM,2019-07-19,163
HM,2019-07-20,151
HM,2019-07-21,185
HM,2019-07-22,194
HM,2019-07-23,175
HM,2019-07-24,190
HM,2019-07-25,171
HM,2019-07-26,184
HM,2019-07-27,189
HM,2019-07-28,154
HM,2019-07-29,183
HM,2019-07-30,185
HM,2019-07-31,194
HM,2019-08-01,231
HM,2019-08-02,186
HM,2019-08-03,184
HM,2019-08-04,176
HM,2019-08-05,187
HM,2019-08-06,214
HM,2019-08-07,251
HM,2019-08-08,197
HM,2019-08-09,171
HM,2019-08-10,160
HM,2019-08-11,176
HM,2019-08-12,163
HM,2019-08-13,184
HM,2019-08-14,201
HM,2019-08-15,186
HM,2019-08-16,202
HM,2019-08-17,147
HM,2019-08-18,159
HM,2019-08-19,177
HM,2019-08-20,203
HM,2019-08-21,181
HM,2019-08-22,191
HM,2019-08-23,186
HM,2019-08-24,199
HM,2019-08-25,157
HM,2019-08-26,179
HM,2019-08-27,172
HM,2019-08-28,240
HM,2019-08-29,191
HM,2019-08-30,187
HM,2019-08-31,176
HM,2019-09-01,188
HM,2019-09-02,168
HM,2019-09-03,185
HM,2019-09-04,170
HM,2019-09-05,177
HM,2019-09-06,189
HM,2019-09-07,185
HM,2019-09-08,187
HM,2019-09-09,188
HM,2019-09-10,185
HM,2019-09-11,188
HM,2019-09-12,178
HM,2019-09-13,201
HM,2019-09-14,177
HM,2019-09-15,197
HM,2019-09-16,193
HM,2019-09-17,209
HM,2019-09-18,205
HM,2019-09-19,189
HM,2019-09-20,243
HM,2019-09-21,168
HM,2019-09-22,214
HM,2019-09-23,174
HM,2019-09-24,241
HM,2019-09-25,224
HM,2019-09-26,219
HM,2019-09-27,207
HM,2019-09-28,198
HM,2019-09-29,196
HM,2019-09-30,179
HM,2019-10-01,157
HM,2019-10-02,146
HM,2019-10-03,197
HM,2019-10-04,233
HM,2019-10-05,194
HM,2019-10-06,176
HM,2019-10-07,203
HM,2019-10-08,211
HM,2019-10-09,187
HM,2019-10-10,184
HM,2019-10-11,210
HM,2019-10-12,173
HM,2019-10-13,184
HM,2019-10-14,221
HM,2019-10-15,212
HM,2019-10-16,213
HM,2019-10-17,230
HM,2019-10-18,183
HM,2019-10-19,179
HM,2019-10-20,185
HM,2019-10-21,168
HM,2019-10-22,193
HM,2019-10-23,172
HM,2019-10-24,179
HM,2019-10-25,155
HM,2019-10-26,181
HM,2019-10-27,164
HM,2019-10-28,189
HM,2019-10-29,187
HM,2019-10-30,237
HM,2019-10-31,204
HM,2019-11-01,188
HM,2019-11-02,165
HM,2019-11-03,177
HM,2019-11-04,172
HM,2019-11-05,174
HM,2019-11-06,195
HM,2019-11-07,196
HM,2019-11-08,124
HM,2019-11-09,88
HM,2019-11-10,64
HM,2019-11-11,94
HM,2019-11-12,71
HM,2019-11-13,111
HM,2019-11-14,93
HM,2019-11-15,73
HM,2019-11-16,65
HM,2019-11-17,63
HM,2019-11-18,96
HM,2019-11-19,113
HM,2019-11-20,89
HM,2019-11-21,98
HM,2019-11-22,89
HM,2019-11-23,66
HM,2019-11-24,119
HM,2019-11-25,72
HM,2019-11-26,79
HM,2019-11-27,102
HM,2019-11-28,96
HM,2019-11-29,118
HM,2019-11-30,104
HM,2019-12-01,85
HM,2019-12-02,103
HM,2019-12-03,99
HM,2019-12-04,100
HM,2019-12-05,133
HM,2019-12-06,134
HM,2019-12-07,94
HM,2019-12-08,94
HM,2019-12-09,104
HM,2019-12-10,118
HM,2019-12-11,133
HM,2019-12-12,123
HM,2019-12-13,71
HM,2019-12-14,89
HM,2019-12-15,115
HM,2019-12-16,101
HM,2019-12-17,111
HM,2019-12-18,131
HM,2019-12-19,118
HM,2019-12-20,122
HM,2019-12-21,96
HM,2019-12-22,108
HM,2019-12-23,111
HM,2019-12-24,81
HM,2019-12-25,92
HM,2019-12-26,91
HM,2019-12-27,101
HM,2019-12-28,78
HM,2019-12-29,82
HM,2019-12-30,91
HM,2019-12-31,81
HM,2020-01-01,105
HM,2020-01-02,106
HM,2020-01-03,108
HM,2020-01-04,108
HM,2020-01-05,131
HM,2020-01-06,123
HM,2020-01-07,116
HM,2020-01-08,122
HM,2020-01-09,342
HM,2020-01-10,115
HM,2020-01-11,95
HM,2020-01-12,85
HM,2020-01-13,122
HM,2020-01-14,94
HM,2020-01-15,140
HM,2020-01-16,96
HM,2020-01-17,67
HM,2020-01-18,119
HM,2020-01-19,100
HM,2020-01-20,117
HM,2020-01-21,121
HM,2020-01-22,143
HM,2020-01-23,195
HM,2020-01-24,221
HM,2020-01-25,169
HM,2020-01-26,175
HM,2020-01-27,168
HM,2020-01-28,150
HM,2020-01-29,195
HM,2020-01-30,258
HM,2020-01-31,195
HM,2020-02-01,181
HM,2020-02-02,173
HM,2020-02-03,178
HM,2020-02-04,205
HM,2020-02-05,171
HM,2020-02-06,171
HM,2020-02-07,177
HM,2020-02-08,144
HM,2020-02-09,163
HM,2020-02-10,152
HM,2020-02-11,182
HM,2020-02-12,149
HM,2020-02-13,155
HM,2020-02-14,186
HM,2020-02-15,181
HM,2020-02-16,161
HM,2020-02-17,159
HM,2020-02-18,169
HM,2020-02-19,193
HM,2020-02-20,164
HM,2020-02-21,122
HM,2020-02-22,164
HM,2020-02-23,198
HM,2020-02-24,204
HM,2020-02-25,229
HM,2020-02-26,241
HM,2020-02-27,204
HM,2020-02-28,192
HM,2020-02-29,179
HM,2020-03-01,204
HM,2020-03-02,199
HM,2020-03-03,189
HM,2020-03-04,176
HM,2020-03-05,233
HM,2020-03-06,183
HM,2020-03-07,174
HM,2020-03-08,167
HM,2020-03-09,182
HM,2020-03-10,144
HM,2020-03-11,195
HM,2020-03-12,157
HM,2020-03-13,166
HM,2020-03-14,198
HM,2020-03-15,159
HM,2020-03-16,127
HM,2020-03-17,142
HM,2020-03-18,128
HM,2020-03-19,134
HM,2020-03-20,137
HM,2020-03-21,126
HM,2020-03-22,94
HM,2020-03-23,110
HM,2020-03-24,137
HM,2020-03-25,119
HM,2020-03-26,147
HM,2020-03-27,168
HM,2020-03-28,298
HM,2020-03-29,200
HM,2020-03-30,174
HM,2020-03-31,133
HM,2020-04-01,152
HM,2020-04-02,159
HM,2020-04-03,142
HM,2020-04-04,64
HM,2020-04-05,141
HM,2020-04-06,166
HM,2020-04-07,140
HM,2020-04-08,157
HM,2020-04-09,139
HM,2020-04-10,138
HM,2020-04-11,142
HM,2020-04-12,147
HM,2020-04-13,141
HM,2020-04-14,174
HM,2020-04-15,176
HM,2020-04-16,177
HM,2020-04-17,164
HM,2020-04-18,169
HM,2020-04-19,157
HM,2020-04-20,189
HM,2020-04-21,178
HM,2020-04-22,176
HM,2020-04-23,159
HM,2020-04-24,177
HM,2020-04-25,160
HM,2020-04-26,160
HM,2020-04-27,146
HM,2020-04-28,183
HM,2020-04-29,200
HM,2020-04-30,189
HM,2020-05-01,188
HM,2020-05-02,160
HM,2020-05-03,198
HM,2020-05-04,217
HM,2020-05-05,202
HM,2020-05-06,213
HM,2020-05-07,196
HM,2020-05-08,190
HM,2020-05-09,210
HM,2020-05-10,175
HM,2020-05-11,152
HM,2020-05-12,156
HM,2020-05-13,169
HM,2020-05-14,189
HM,2020-05-15,166
HM,2020-05-16,146
HM,2020-05-17,154
HM,2020-05-18,181
HM,2020-05-19,190
HM,2020-05-20,186
HM,2020-05-21,184
HM,2020-05-22,219
HM,2020-05-23,236
HM,2020-05-24,215
HM,2020-05-25,200
HM,2020-05-26,210
HM,2020-05-27,191
HM,2020-05-28,182
HM,2020-05-29,183
HM,2020-05-30,175
HM,2020-05-31,185
HM,2020-06-01,177
HM,2020-06-02,152
HM,2020-06-03,170
HM,2020-06-04,212
HM,2020-06-05,189
HM,2020-06-06,145
HM,2020-06-07,214
HM,2020-06-08,217
HM,2020-06-09,216
HM,2020-06-10,157
HM,2020-06-11,185
HM,2020-06-12,174
HM,2020-06-13,146
HM,2020-06-14,187
HM,2020-06-15,189
HM,2020-06-16,204
HM,2020-06-17,186
HM,2020-06-18,145
HM,2020-06-19,183
HM,2020-06-20,181
HM,2020-06-21,161
HM,2020-06-22,148
HM,2020-06-23,173
HM,2020-06-24,168
HM,2020-06-25,200
HM,2020-06-26,199
HM,2020-06-27,183
HM,2020-06-28,187
HM,2020-06-29,204
HM,2020-06-30,208
HM,2020-07-01,160
HM,2020-07-02,73
HM,2020-07-03,94
HM,2020-07-04,138
HM,2020-07-05,143
HM,2020-07-06,131
HM,2020-07-07,180
HM,2020-07-08,159
HM,2020-07-09,152
HM,2020-07-10,157
HM,2020-07-11,136
HM,2020-07-12,173
HM,2020-07-13,174
HM,2020-07-14,185
HM,2020-07-15,177
HM,2020-07-16,188
HM,2020-07-17,162
HM,2020-07-18,160
HM,2020-07-19,152
HM,2020-07-20,168
HM,2020-07-21,165
HM,2020-07-22,168
HM,2020-07-23,178
HM,2020-07-24,152
HM,2020-07-25,156
HM,2020-07-26,161
HM,2020-07-27,157
HM,2020-07-28,193
HM,2020-07-29,153
HM,2020-07-30,199
HM,2020-07-31,177
HM,2020-08-01,147
HM,2020-08-02,197
HM,2020-08-03,193
HM,2020-08-04,170
HM,2020-08-05,180
HM,2020-08-06,188
HM,2020-08-07,148
HM,2020-08-08,141
HM,2020-08-09,153
HM,2020-08-10,189
HM,2020-08-11,180
HM,2020-08-12,161
HM,2020-08-13,164
HM,2020-08-14,176
HM,2020-08-15,173
HM,2020-08-16,158
HM,2020-08-17,175
HM,2020-08-18,201
HM,2020-08-19,170
HM,2020-08-20,196
HM,2020-08-21,166
HM,2020-08-22,153
HM,2020-08-23,163
HM,2020-08-24,173
HM,2020-08-25,191
HM,2020-08-26,180
HM,2020-08-27,148
HM,2020-08-28,173
HM,2020-08-29,191
HM,2020-08-30,154
HM,2020-08-31,201
HM,2020-09-01,206
HM,2020-09-02,179
HM,2020-09-03,180
HM,2020-09-04,151
HM,2020-09-05,154
HM,2020-09-06,130
HM,2020-09-07,168
HM,2020-09-08,206
HM,2020-09-09,173
HM,2020-09-10,151
HM,2020-09-11,162
HM,2020-09-12,158
HM,2020-09-13,173
HM,2020-09-14,174
HM,2020-09-15,215
HM,2020-09-16,184
HM,2020-09-17,189
HM,2020-09-18,199
HM,2020-09-19,151
HM,2020-09-20,167
HM,2020-09-21,165
HM,2020-09-22,163
HM,2020-09-23,206
HM,2020-09-24,161
HM,2020-09-25,180
HM,2020-09-26,136
HM,2020-09-27,164
HM,2020-09-28,152
HM,2020-09-29,168
HM,2020-09-30,156
HM,2020-10-01,203
HM,2020-10-02,193
HM,2020-10-03,168
