year,week,Brand Abbreviation,Adj.Close,Close,High,Low,Open,Volume,Brand Name,Year-Week,week increment,Adj.Close_Lag_1,pct_change,Date
2020,5,KO,55.38,57.75,58.18,57.33,57.71,16134900.0,Coca-Cola,2020-05,31,55.21,0.003079152327476937,2020-02-02
2020,6,KO,56.47,58.89,59.23,58.67,58.85,11454880.0,Coca-Cola,2020-06,32,55.38,0.0196821957385337,2020-02-09
2020,7,KO,57.21,59.66,59.86,59.35,59.51,8546780.0,Coca-Cola,2020-07,33,56.47,0.013104303169824721,2020-02-16
2020,8,KO,57.33,59.79,59.98,59.37,59.63,8695250.0,Coca-Cola,2020-08,34,57.21,0.0020975353959097613,2020-02-23
2020,9,KO,54.18,56.5,57.85,56.03,57.35,22162840.0,Coca-Cola,2020-09,35,57.33,-0.05494505494505492,2020-03-01
2020,10,KO,54.26,56.58,57.31,55.18,55.97,22725260.0,Coca-Cola,2020-10,36,54.18,0.0014765596160944683,2020-03-08
2020,11,KO,48.67,50.67,51.9,49.42,51.13,28723980.0,Coca-Cola,2020-11,37,54.26,-0.10302248433468479,2020-03-15
2020,12,KO,42.06,43.48,45.45,41.34,43.83,37933540.0,Coca-Cola,2020-12,38,48.67,-0.1358126155742757,2020-03-22
2020,13,KO,39.8,41.14,42.61,39.97,41.42,39541200.0,Coca-Cola,2020-13,39,42.06,-0.05373276271992404,2020-03-29
2020,14,KO,42.4,43.83,44.65,42.81,43.28,20517060.0,Coca-Cola,2020-14,40,39.8,0.06532663316582919,2020-04-05
2020,15,KO,45.95,47.5,48.36,46.46,47.24,20558500.0,Coca-Cola,2020-15,41,42.4,0.08372641509433973,2020-04-12
2020,16,KO,46.17,47.72,48.49,46.99,47.94,18346500.0,Coca-Cola,2020-16,42,45.95,0.004787812840043501,2020-04-19
2020,17,KO,44.13,45.62,46.58,45.23,46.23,18896520.0,Coca-Cola,2020-17,43,46.17,-0.044184535412605565,2020-04-26
2020,18,KO,44.91,46.43,47.25,46.01,46.76,17458740.0,Coca-Cola,2020-18,44,44.13,0.01767505098572386,2020-05-03
2020,19,KO,43.72,45.2,45.73,44.77,45.26,15652280.0,Coca-Cola,2020-19,45,44.91,-0.026497439323090576,2020-05-10
2020,20,KO,42.81,44.25,45.1,44.05,44.67,17946800.0,Coca-Cola,2020-20,46,43.72,-0.020814272644098734,2020-05-17
2020,21,KO,43.65,45.12,45.66,44.62,45.27,18492000.0,Coca-Cola,2020-21,47,42.81,0.01962158374211624,2020-05-24
2020,22,KO,45.12,46.65,47.17,46.26,46.97,27007800.0,Coca-Cola,2020-22,48,43.65,0.03367697594501716,2020-05-31
2020,23,KO,46.2,47.76,48.08,47.22,47.51,16376720.0,Coca-Cola,2020-23,49,45.12,0.02393617021276608,2020-06-07
2020,24,KO,46.24,47.72,48.6,47.44,48.46,20044020.0,Coca-Cola,2020-24,50,46.2,0.0008658008658008473,2020-06-14
2020,25,KO,45.42,46.53,47.21,45.84,46.6,17374800.0,Coca-Cola,2020-25,51,46.24,-0.017733564013840835,2020-06-21
2020,26,KO,43.83,44.91,45.57,44.6,45.36,17793620.0,Coca-Cola,2020-26,52,45.42,-0.03500660501981513,2020-06-28
2020,27,KO,43.62,44.69,45.09,44.27,44.62,17678025.0,Coca-Cola,2020-27,53,43.83,-0.004791238877481197,2020-07-05
2020,28,KO,43.84,44.91,45.25,44.31,44.84,14751140.0,Coca-Cola,2020-28,54,43.62,0.0050435580009171475,2020-07-12
2020,29,KO,45.0,46.1,46.48,45.58,45.89,16945860.0,Coca-Cola,2020-29,55,43.84,0.02645985401459846,2020-07-19
2020,30,KO,46.57,47.71,48.14,47.18,47.81,20856500.0,Coca-Cola,2020-30,56,45.0,0.03488888888888889,2020-07-26
2020,31,KO,46.78,47.92,48.46,47.61,47.95,15420880.0,Coca-Cola,2020-31,57,46.57,0.004509340777324476,2020-08-02
2020,32,KO,45.97,47.1,47.42,46.61,46.89,11766200.0,Coca-Cola,2020-32,58,46.78,-0.01731509191962382,2020-08-09
2020,33,KO,47.03,48.18,48.61,47.91,48.28,11588460.0,Coca-Cola,2020-33,59,45.97,0.02305851642375467,2020-08-16
2020,34,KO,46.59,47.73,48.15,47.49,47.85,12469040.0,Coca-Cola,2020-34,60,47.03,-0.00935573038486068,2020-08-23
2020,35,KO,47.26,48.42,48.58,47.81,48.04,10912320.0,Coca-Cola,2020-35,61,46.59,0.014380768405237058,2020-08-30
2020,36,KO,49.07,50.27,50.88,49.58,50.16,20148540.0,Coca-Cola,2020-36,62,47.26,0.038298772746508725,2020-09-06
2020,37,KO,49.07,50.27,50.92,49.74,50.32,16685200.0,Coca-Cola,2020-37,63,49.07,0.0,2020-09-13
2020,38,KO,49.9,50.71,51.17,50.46,50.78,15241540.0,Coca-Cola,2020-38,64,49.07,0.01691461177909106,2020-09-20
2020,39,KO,48.1,48.88,49.57,48.28,49.0,15412420.0,Coca-Cola,2020-39,65,49.9,-0.0360721442885771,2020-09-27
2020,40,KO,48.44,49.22,49.63,48.82,49.23,14117120.0,Coca-Cola,2020-40,66,48.1,0.007068607068606992,2020-10-04
2020,41,KO,49.03,49.83,50.16,49.41,49.68,10878680.0,Coca-Cola,2020-41,67,48.44,0.012180016515276702,2020-10-11
2020,42,KO,49.49,50.29,50.7,49.91,50.25,11973240.0,Coca-Cola,2020-42,68,49.03,0.00938201101366512,2020-10-18
2020,43,KO,49.41,50.21,50.78,49.97,50.41,13419800.0,Coca-Cola,2020-43,69,49.49,-0.001616488179430297,2020-10-25
2020,44,KO,47.97,48.75,49.31,48.24,48.94,15929720.0,Coca-Cola,2020-44,70,49.41,-0.029143897996356968,2020-11-01
2020,45,KO,48.42,49.21,49.86,48.98,49.36,13023860.0,Coca-Cola,2020-45,71,47.97,0.009380863039399685,2020-11-08
2020,46,KO,52.47,53.32,53.71,52.67,53.06,21604180.0,Coca-Cola,2020-46,72,48.42,0.08364312267657986,2020-11-15
2020,47,KO,52.34,53.19,53.77,52.68,53.52,15453980.0,Coca-Cola,2020-47,73,52.47,-0.0024776062511910704,2020-11-22
2020,48,KO,52.04,52.88,53.31,52.66,53.07,11428400.0,Coca-Cola,2020-48,74,52.34,-0.005731753916698591,2020-11-29
2020,49,KO,52.04,52.48,52.69,51.83,52.16,22505460.0,Coca-Cola,2020-49,75,52.04,0.0,2020-12-06
2020,50,KO,52.74,53.18,53.58,52.85,53.25,12588100.0,Coca-Cola,2020-50,76,52.04,0.013451191391237564,2020-12-13
2020,51,KO,52.99,53.44,53.88,53.1,53.48,20464700.0,Coca-Cola,2020-51,77,52.74,0.004740235115661737,2020-12-20
2020,52,KO,52.58,53.02,53.28,52.58,52.87,8730475.0,Coca-Cola,2020-52,78,52.99,-0.007737308926212562,2020-12-27
2020,53,KO,53.94,54.39,54.62,54.01,54.2,8494700.0,Coca-Cola,2020-53,79,52.58,0.02586534804108025,2021-01-03
2021,1,KO,50.88,51.3,52.13,50.72,51.74,33511820.0,Coca-Cola,2021-01,80,53.94,-0.0567296996662958,2021-01-10
2021,2,KO,49.27,49.68,50.19,49.48,49.99,23076760.0,Coca-Cola,2021-02,81,50.88,-0.031643081761006275,2021-01-17
2021,3,KO,48.26,48.66,48.97,48.38,48.72,21834450.0,Coca-Cola,2021-03,82,49.27,-0.02049928962857733,2021-01-24
2021,4,KO,48.38,48.78,49.24,48.36,48.79,17385480.0,Coca-Cola,2021-04,83,48.26,0.002486531288852146,2021-01-31
2021,5,KO,48.57,48.97,49.2,48.68,48.9,14195460.0,Coca-Cola,2021-05,84,48.38,0.003927242662257083,2021-02-07
2021,6,KO,49.63,50.04,50.44,49.77,50.12,18089560.0,Coca-Cola,2021-06,85,48.57,0.021824171299155905,2021-02-14
2021,7,KO,49.9,50.32,50.72,50.01,50.39,14150900.0,Coca-Cola,2021-07,86,49.63,0.00544025790852299,2021-02-21
2021,8,KO,49.79,50.21,50.85,49.83,50.38,16576020.0,Coca-Cola,2021-08,87,49.9,-0.002204408817635259,2021-02-28
2019,27,NKE,84.43,85.85,86.24,84.92,85.36,6057050.0,Nike,2019-27,1,,,2019-07-07
2019,28,NKE,86.81,88.27,88.77,87.32,87.71,5488100.0,Nike,2019-28,2,84.43,0.02818903233447821,2019-07-14
2019,29,NKE,86.46,87.91,88.78,87.66,88.47,5053500.0,Nike,2019-29,3,86.81,-0.004031793572169203,2019-07-21
2019,30,NKE,85.4,86.84,87.33,86.35,86.82,5417340.0,Nike,2019-30,4,86.46,-0.012260004626416703,2019-07-28
2019,31,NKE,83.61,85.02,86.61,84.52,85.87,6079980.0,Nike,2019-31,5,85.4,-0.020960187353630047,2019-08-04
2019,32,NKE,79.96,81.31,82.05,80.14,80.99,7020380.0,Nike,2019-32,6,83.61,-0.043655065183590545,2019-08-11
2019,33,NKE,79.81,81.16,81.93,80.25,80.97,6057600.0,Nike,2019-33,7,79.96,-0.0018759379689843858,2019-08-18
2019,34,NKE,80.28,81.63,82.58,80.89,81.94,6690920.0,Nike,2019-34,8,79.81,0.005888986342563574,2019-08-25
2019,35,NKE,82.19,83.53,84.16,82.61,83.18,4527900.0,Nike,2019-35,9,80.28,0.023791728948679577,2019-09-01
2019,36,NKE,85.81,87.03,87.23,86.1,86.32,5116425.0,Nike,2019-36,10,82.19,0.04404428762623196,2019-09-08
2019,37,NKE,86.22,87.45,88.42,86.82,87.9,5186060.0,Nike,2019-37,11,85.81,0.004777997902342344,2019-09-15
2019,38,NKE,86.24,87.46,88.21,86.91,87.58,4672920.0,Nike,2019-38,12,86.22,0.00023196474135926725,2019-09-22
2019,39,NKE,88.77,90.03,90.96,89.11,90.14,11430480.0,Nike,2019-39,13,86.24,0.029336734693877566,2019-09-29
2019,40,NKE,91.3,92.6,93.23,91.48,92.33,6622740.0,Nike,2019-40,14,88.77,0.028500619578686506,2019-10-06
2019,41,NKE,91.56,92.86,93.55,92.18,92.57,5804460.0,Nike,2019-41,15,91.3,0.002847754654983627,2019-10-13
2019,42,NKE,93.91,95.24,95.58,94.4,94.73,4689680.0,Nike,2019-42,16,91.56,0.0256662297946701,2019-10-20
2019,43,NKE,92.0,93.31,94.79,92.96,94.36,8564500.0,Nike,2019-43,17,93.91,-0.02033862208497494,2019-10-27
2019,44,NKE,88.55,89.81,90.69,89.32,90.31,7898500.0,Nike,2019-44,18,92.0,-0.03750000000000003,2019-11-03
2019,45,NKE,88.63,89.89,90.51,89.33,90.33,6490020.0,Nike,2019-45,19,88.55,0.0009034443817052321,2019-11-10
2019,46,NKE,89.75,91.03,91.84,90.22,90.61,5194260.0,Nike,2019-46,20,88.63,0.012636804693670367,2019-11-17
2019,47,NKE,91.96,93.27,94.09,92.55,93.41,5505380.0,Nike,2019-47,21,89.75,0.024623955431754805,2019-11-24
2019,48,NKE,92.21,93.47,94.15,93.16,93.76,4471575.0,Nike,2019-48,22,91.96,0.0027185732927359724,2019-12-01
2019,49,NKE,93.42,94.51,94.78,93.62,94.36,5446720.0,Nike,2019-49,23,92.21,0.013122221017243337,2019-12-08
2019,50,NKE,96.15,97.26,97.8,96.65,97.09,5016440.0,Nike,2019-50,24,93.42,0.029222864482980133,2019-12-15
2019,51,NKE,98.88,100.03,100.59,99.03,99.84,10490020.0,Nike,2019-51,25,96.15,0.028393135725428908,2019-12-22
2019,52,NKE,99.46,100.61,100.97,100.1,100.35,4674000.0,Nike,2019-52,26,98.88,0.005865695792880242,2019-12-29
2020,1,NKE,100.39,101.56,101.8,100.57,101.02,4223675.0,Nike,2020-01,27,99.46,0.009350492660366045,2020-01-05
2020,2,NKE,100.35,101.51,102.21,100.94,101.58,5283460.0,Nike,2020-02,28,100.39,-0.0003984460603646404,2020-01-12
2020,3,NKE,101.97,103.15,103.61,102.37,102.6,5772600.0,Nike,2020-03,29,100.35,0.01614349775784758,2020-01-19
2020,4,NKE,102.34,103.53,104.64,103.13,104.22,5207075.0,Nike,2020-04,30,101.97,0.0036285181916250325,2020-01-26
2020,5,NKE,97.86,99.0,100.25,98.0,99.35,7172740.0,Nike,2020-05,31,102.34,-0.043775649794801676,2020-02-02
2020,6,NKE,99.03,100.18,101.52,99.7,100.68,6431840.0,Nike,2020-06,32,97.86,0.011955855303494805,2020-02-09
2020,7,NKE,100.82,101.99,102.31,100.6,101.21,5370680.0,Nike,2020-07,33,99.03,0.01807533070786622,2020-02-16
2020,8,NKE,100.64,101.81,102.87,101.06,102.53,5823800.0,Nike,2020-08,34,100.82,-0.001785360047609528,2020-02-23
2020,9,NKE,90.75,91.75,94.2,90.7,92.2,11333220.0,Nike,2020-09,35,100.64,-0.0982710651828299,2020-03-01
2020,10,NKE,90.47,91.27,92.6,89.03,90.81,11392300.0,Nike,2020-10,36,90.75,-0.0030853994490358254,2020-03-08
2020,11,NKE,80.53,81.24,83.29,78.13,81.8,17119000.0,Nike,2020-11,37,90.47,-0.10987067536199843,2020-03-15
2020,12,NKE,67.9,68.49,72.28,63.42,67.23,17307340.0,Nike,2020-12,38,80.53,-0.15683596175338377,2020-03-22
2020,13,NKE,75.67,76.33,79.13,72.06,74.54,18995380.0,Nike,2020-13,39,67.9,0.11443298969072158,2020-03-29
2020,14,NKE,80.56,81.27,82.85,79.5,81.4,10309940.0,Nike,2020-14,40,75.67,0.06462270384564557,2020-04-05
2020,15,NKE,84.48,85.22,86.77,83.5,85.5,9037725.0,Nike,2020-15,41,80.56,0.0486593843098312,2020-04-12
2020,16,NKE,85.88,86.64,87.28,85.25,86.21,7402780.0,Nike,2020-16,42,84.48,0.016571969696969596,2020-04-19
2020,17,NKE,86.76,87.52,88.89,86.79,87.85,6019780.0,Nike,2020-17,43,85.88,0.010246856078248831,2020-04-26
2020,18,NKE,87.03,87.79,89.22,87.02,88.32,7400900.0,Nike,2020-18,44,86.76,0.0031120331950207007,2020-05-03
2020,19,NKE,87.32,88.08,88.78,87.15,87.76,6013600.0,Nike,2020-19,45,87.03,0.0033321843042628065,2020-05-10
2020,20,NKE,86.99,87.75,88.93,86.3,87.72,6779360.0,Nike,2020-20,46,87.32,-0.0037792029317452853,2020-05-17
2020,21,NKE,91.89,92.7,93.66,91.82,92.37,6586900.0,Nike,2020-21,47,86.99,0.05632831359926435,2020-05-24
2020,22,NKE,97.59,98.38,99.34,97.02,98.1,8173800.0,Nike,2020-22,48,91.89,0.06203068886712376,2020-05-31
2020,23,NKE,101.04,101.68,102.76,100.09,101.35,7620080.0,Nike,2020-23,49,97.59,0.03535198278512145,2020-06-07
2020,24,NKE,99.5,100.13,101.6,99.29,101.01,7027760.0,Nike,2020-24,50,101.04,-0.015241488519398319,2020-06-14
2020,25,NKE,97.45,98.06,99.81,96.74,98.56,6560320.0,Nike,2020-25,51,99.5,-0.020603015075376856,2020-06-21
2020,26,NKE,98.7,99.32,100.81,97.44,99.33,11695740.0,Nike,2020-26,52,97.45,0.012827090815802975,2020-06-28
2020,27,NKE,96.83,97.44,98.17,96.12,96.74,7444600.0,Nike,2020-27,53,98.7,-0.018946301925025374,2020-07-05
2020,28,NKE,97.56,98.17,99.1,97.0,98.38,5446360.0,Nike,2020-28,54,96.83,0.007538985851492347,2020-07-12
2020,29,NKE,96.45,97.06,98.14,96.43,97.49,5208060.0,Nike,2020-29,55,97.56,-0.011377613776137755,2020-07-19
2020,30,NKE,97.32,97.93,98.78,96.91,97.41,5189060.0,Nike,2020-30,56,96.45,0.009020217729393367,2020-07-26
2020,31,NKE,96.37,96.98,97.66,96.29,96.74,4899440.0,Nike,2020-31,57,97.32,-0.009761611179613529,2020-08-02
2020,32,NKE,99.16,99.78,100.32,98.27,98.92,5969120.0,Nike,2020-32,58,96.37,0.028950918335581527,2020-08-09
2020,33,NKE,105.08,105.74,106.76,104.26,105.29,6012180.0,Nike,2020-33,59,99.16,0.05970149253731345,2020-08-16
2020,34,NKE,107.08,107.76,108.34,106.61,107.24,5483220.0,Nike,2020-34,60,105.08,0.01903311762466692,2020-08-23
2020,35,NKE,110.95,111.6,112.37,110.67,111.38,5030760.0,Nike,2020-35,61,107.08,0.03614120283899892,2020-08-30
2020,36,NKE,113.3,113.76,115.1,111.94,113.79,5526240.0,Nike,2020-36,62,110.95,0.021180712032446997,2020-09-06
2020,37,NKE,114.64,115.1,116.88,113.45,114.24,6224000.0,Nike,2020-37,63,113.3,0.011827007943512829,2020-09-13
2020,38,NKE,117.16,117.63,119.31,117.16,117.86,7640240.0,Nike,2020-38,64,114.64,0.021981856245638486,2020-09-20
2020,39,NKE,120.78,121.27,122.79,119.08,121.27,16396980.0,Nike,2020-39,65,117.16,0.03089791737794473,2020-09-27
2020,40,NKE,125.39,125.9,127.02,124.38,125.54,7429880.0,Nike,2020-40,66,120.78,0.0381685709554562,2020-10-04
2020,41,NKE,128.74,129.26,130.29,128.16,128.94,5305560.0,Nike,2020-41,67,125.39,0.026716644070500107,2020-10-11
2020,42,NKE,128.15,128.66,130.02,127.58,128.95,4643100.0,Nike,2020-42,68,128.74,-0.004582880223706722,2020-10-18
2020,43,NKE,128.55,129.07,130.38,128.15,129.04,4158500.0,Nike,2020-43,69,128.15,0.003121342177136213,2020-10-25
2020,44,NKE,123.77,124.28,126.67,123.11,125.81,5953020.0,Nike,2020-44,70,128.55,-0.037183975106962384,2020-11-01
2020,45,NKE,126.07,126.58,127.77,125.27,126.16,4037420.0,Nike,2020-45,71,123.77,0.018582855296113737,2020-11-08
2020,46,NKE,127.33,127.85,130.54,126.93,129.67,6066320.0,Nike,2020-46,72,126.07,0.009994447529150513,2020-11-15
2020,47,NKE,131.24,131.77,132.51,129.97,131.65,5530560.0,Nike,2020-47,73,127.33,0.030707610146862567,2020-11-22
2020,48,NKE,134.11,134.65,135.7,133.56,134.91,5328600.0,Nike,2020-48,74,131.24,0.021868332825358154,2020-11-29
2020,49,NKE,135.48,135.97,136.69,134.55,135.54,5378920.0,Nike,2020-49,75,134.11,0.01021549474312114,2020-12-06
2020,50,NKE,138.05,138.33,139.43,137.24,138.3,4913820.0,Nike,2020-50,76,135.48,0.018969589607322274,2020-12-13
2020,51,NKE,138.08,138.36,140.16,137.37,139.29,9702560.0,Nike,2020-51,77,138.05,0.0002173125679101857,2020-12-20
2020,52,NKE,142.17,142.46,144.3,141.6,142.88,6915225.0,Nike,2020-52,78,138.08,0.029620509849362504,2020-12-27
2020,53,NKE,141.47,141.76,142.59,140.62,142.31,3328975.0,Nike,2020-53,79,142.17,-0.004923682914820206,2021-01-03
2021,1,NKE,142.71,143.0,144.13,140.87,142.29,5124380.0,Nike,2021-01,80,141.47,0.008765109210433372,2021-01-10
2021,2,NKE,143.14,143.43,145.27,142.48,144.31,4355880.0,Nike,2021-02,81,142.71,0.003013103496601348,2021-01-17
2021,3,NKE,140.47,140.76,142.53,139.72,141.22,4839100.0,Nike,2021-03,82,143.14,-0.018653066927483496,2021-01-24
2021,4,NKE,134.12,134.4,136.26,132.67,135.06,6507440.0,Nike,2021-04,83,140.47,-0.0452053819320851,2021-01-31
2021,5,NKE,139.65,139.93,140.52,137.65,138.6,5372400.0,Nike,2021-05,84,134.12,0.041231732776617964,2021-02-07
2021,6,NKE,142.37,142.66,144.1,141.84,143.46,4264900.0,Nike,2021-06,85,139.65,0.019477264590046537,2021-02-14
2021,7,NKE,142.91,143.2,144.7,140.99,143.27,5820825.0,Nike,2021-07,86,142.37,0.00379293390461468,2021-02-21
2021,8,NKE,135.53,135.75,138.26,133.94,137.23,7606860.0,Nike,2021-08,87,142.91,-0.0516408928696382,2021-02-28
2019,27,PEP,126.28,132.83,133.13,131.69,132.49,3248325.0,Pepsi,2019-27,1,,,2019-07-07
2019,28,PEP,126.7,133.27,134.08,132.12,133.34,5730920.0,Pepsi,2019-28,2,126.28,0.0033259423503326077,2019-07-14
2019,29,PEP,126.2,132.74,134.01,131.92,133.48,3984660.0,Pepsi,2019-29,3,126.7,-0.003946329913180742,2019-07-21
2019,30,PEP,123.68,130.09,131.04,129.15,130.18,4228640.0,Pepsi,2019-30,4,126.2,-0.019968304278922315,2019-07-28
2019,31,PEP,122.62,128.98,130.57,128.18,129.88,5086320.0,Pepsi,2019-31,5,123.68,-0.008570504527813732,2019-08-04
2019,32,PEP,121.06,127.34,128.8,125.44,127.47,5046400.0,Pepsi,2019-32,6,122.62,-0.012722231283640533,2019-08-11
2019,33,PEP,123.57,129.98,130.72,128.93,129.47,4069700.0,Pepsi,2019-33,7,121.06,0.02073352056831316,2019-08-18
2019,34,PEP,125.47,131.98,133.17,131.27,132.4,3184420.0,Pepsi,2019-34,8,123.57,0.015375900299425474,2019-08-25
2019,35,PEP,128.62,135.29,135.6,133.77,134.25,4380500.0,Pepsi,2019-35,9,125.47,0.025105602932972072,2019-09-01
2019,36,PEP,131.16,137.49,138.27,136.18,137.47,3559425.0,Pepsi,2019-36,10,128.62,0.019748095164049073,2019-09-08
2019,37,PEP,130.64,136.47,137.04,135.48,136.05,4279460.0,Pepsi,2019-37,11,131.16,-0.003964623360780804,2019-09-15
2019,38,PEP,129.48,135.25,136.08,134.51,135.51,3818060.0,Pepsi,2019-38,12,130.64,-0.008879363135333716,2019-09-22
2019,39,PEP,129.66,135.44,136.09,134.75,135.71,3918700.0,Pepsi,2019-39,13,129.48,0.0013901760889713224,2019-09-29
2019,40,PEP,131.46,137.32,138.65,135.91,137.23,5436220.0,Pepsi,2019-40,14,129.66,0.013882461823230075,2019-10-06
2019,41,PEP,131.91,137.79,138.64,137.12,137.89,3273180.0,Pepsi,2019-41,15,131.46,0.0034230944774074896,2019-10-13
2019,42,PEP,130.84,136.68,137.55,136.36,137.16,2901140.0,Pepsi,2019-42,16,131.91,-0.008111591236449042,2019-10-20
2019,43,PEP,131.1,136.95,137.52,136.32,137.02,2642720.0,Pepsi,2019-43,17,130.84,0.0019871598899418442,2019-10-27
2019,44,PEP,130.89,136.73,137.57,136.06,136.72,3192760.0,Pepsi,2019-44,18,131.1,-0.0016018306636156215,2019-11-03
2019,45,PEP,128.29,134.01,135.14,133.31,134.77,3418300.0,Pepsi,2019-45,19,130.89,-0.019864007945603137,2019-11-10
2019,46,PEP,127.28,132.96,133.42,132.22,133.12,2886180.0,Pepsi,2019-46,20,128.29,-0.007872788214202127,2019-11-17
2019,47,PEP,128.34,134.07,134.94,133.5,134.06,3218520.0,Pepsi,2019-47,21,127.28,0.00832809553739788,2019-11-24
2019,48,PEP,129.54,135.32,135.9,134.42,135.18,3503575.0,Pepsi,2019-48,22,128.34,0.009350163627863398,2019-12-01
2019,49,PEP,131.01,136.47,136.98,134.98,136.22,3932640.0,Pepsi,2019-49,23,129.54,0.011347846225104206,2019-12-08
2019,50,PEP,132.19,137.13,137.87,136.49,137.11,3444440.0,Pepsi,2019-50,24,131.01,0.009006946034653896,2019-12-15
2019,51,PEP,131.79,136.72,137.43,135.72,136.94,5903260.0,Pepsi,2019-51,25,132.19,-0.003025947499810921,2019-12-22
2019,52,PEP,132.1,137.04,137.61,136.46,137.13,2425550.0,Pepsi,2019-52,26,131.79,0.0023522270278473504,2019-12-29
2020,1,PEP,131.33,136.23,137.31,135.69,136.43,3509575.0,Pepsi,2020-01,27,132.1,-0.005828917486752323,2020-01-05
2020,2,PEP,129.98,134.84,135.71,134.43,135.24,4107760.0,Pepsi,2020-02,28,131.33,-0.010279448716972684,2020-01-12
2020,3,PEP,133.7,138.69,138.85,137.13,137.46,5235220.0,Pepsi,2020-03,29,129.98,0.028619787659639937,2020-01-19
2020,4,PEP,137.8,142.95,143.42,141.72,142.33,4128325.0,Pepsi,2020-04,30,133.7,0.03066566940912508,2020-01-26
2020,5,PEP,137.3,142.43,143.47,141.41,142.38,3775680.0,Pepsi,2020-05,31,137.8,-0.0036284470246734394,2020-02-02
2020,6,PEP,138.76,143.95,144.55,143.05,143.71,3537380.0,Pepsi,2020-06,32,137.3,0.010633648943918278,2020-02-09
2020,7,PEP,140.99,146.26,146.76,144.96,146.13,4092100.0,Pepsi,2020-07,33,138.76,0.016070913808013967,2020-02-16
2020,8,PEP,140.29,145.54,146.35,144.91,145.89,3748800.0,Pepsi,2020-08,34,140.99,-0.004964891127030406,2020-02-23
2020,9,PEP,133.82,138.82,142.43,137.79,141.11,8307940.0,Pepsi,2020-09,35,140.29,-0.046118754009551635,2020-03-01
2020,10,PEP,133.56,138.18,139.95,134.12,135.15,7640500.0,Pepsi,2020-10,36,133.82,-0.0019429083843968832,2020-03-08
2020,11,PEP,123.61,127.37,130.61,122.27,127.12,9851200.0,Pepsi,2020-11,37,133.56,-0.07449835280023961,2020-03-15
2020,12,PEP,113.16,116.6,123.99,111.93,118.38,12542620.0,Pepsi,2020-12,38,123.61,-0.08454008575357982,2020-03-22
2020,13,PEP,111.07,114.45,118.02,110.77,111.99,11017720.0,Pepsi,2020-13,39,113.16,-0.01846942382467306,2020-03-29
2020,14,PEP,118.82,122.43,124.88,119.13,120.85,6523060.0,Pepsi,2020-14,40,111.07,0.06977581705230936,2020-04-05
2020,15,PEP,128.08,131.97,133.9,129.05,130.78,6309900.0,Pepsi,2020-15,41,118.82,0.07793300791112624,2020-04-12
2020,16,PEP,131.5,135.5,136.9,132.85,135.35,5053460.0,Pepsi,2020-16,42,128.08,0.02670206121174256,2020-04-19
2020,17,PEP,128.64,132.55,134.59,131.4,132.98,4406060.0,Pepsi,2020-17,43,131.5,-0.0217490494296579,2020-04-26
2020,18,PEP,129.38,133.31,135.05,132.28,134.3,5732240.0,Pepsi,2020-18,44,128.64,0.005752487562189126,2020-05-03
2020,19,PEP,127.94,131.83,132.81,130.67,131.6,4550920.0,Pepsi,2020-19,45,129.38,-0.011130004637501915,2020-05-10
2020,20,PEP,129.91,133.86,135.65,132.08,133.57,7706920.0,Pepsi,2020-20,46,127.94,0.015397842738783796,2020-05-17
2020,21,PEP,127.95,131.84,133.5,131.12,132.88,6329840.0,Pepsi,2020-21,47,129.91,-0.015087368177969315,2020-05-24
2020,22,PEP,127.23,131.1,131.96,129.6,131.22,7394525.0,Pepsi,2020-22,48,127.95,-0.005627198124267283,2020-05-31
2020,23,PEP,128.78,132.29,133.82,131.17,132.1,5420660.0,Pepsi,2020-23,49,127.23,0.012182661322015224,2020-06-07
2020,24,PEP,128.35,131.23,133.17,130.07,131.97,6942060.0,Pepsi,2020-24,50,128.78,-0.0033390277993477777,2020-06-14
2020,25,PEP,128.7,131.59,133.0,130.0,131.74,5143140.0,Pepsi,2020-25,51,128.35,0.002726918582002293,2020-06-21
2020,26,PEP,127.6,130.46,131.92,129.14,130.7,4734740.0,Pepsi,2020-26,52,128.7,-0.008547008547008503,2020-06-28
2020,27,PEP,129.23,132.14,133.0,131.19,132.02,3800700.0,Pepsi,2020-27,53,127.6,0.01277429467084636,2020-07-05
2020,28,PEP,130.72,133.65,134.42,132.13,132.96,4476460.0,Pepsi,2020-28,54,129.23,0.011529830534705635,2020-07-12
2020,29,PEP,131.58,134.53,136.13,133.71,135.08,5661100.0,Pepsi,2020-29,55,130.72,0.006578947368421157,2020-07-19
2020,30,PEP,132.36,135.34,136.63,134.11,135.55,4177880.0,Pepsi,2020-30,56,131.58,0.005927952576379397,2020-07-26
2020,31,PEP,134.64,137.67,138.25,136.13,137.08,3539180.0,Pepsi,2020-31,57,132.36,0.017225747960108586,2020-08-02
2020,32,PEP,133.6,136.6,137.26,135.69,136.8,2936340.0,Pepsi,2020-32,58,134.64,-0.0077243018419488425,2020-08-09
2020,33,PEP,133.9,136.91,137.96,135.91,136.77,3126600.0,Pepsi,2020-33,59,133.6,0.0022455089820360135,2020-08-16
2020,34,PEP,134.12,137.13,138.02,136.21,137.37,3148380.0,Pepsi,2020-34,60,133.9,0.001643017176997751,2020-08-23
2020,35,PEP,135.31,138.35,138.92,136.87,137.71,3861920.0,Pepsi,2020-35,61,134.12,0.00887265135699372,2020-08-30
